Date,High,Low,Open,Close,Volume,Adj Close
2011-06-20,45.38571548461914,44.35714340209961,45.33714294433594,45.04571533203125,160161400.0,39.46135711669922
2011-06-21,46.5428581237793,45.02857208251953,45.2400016784668,46.47142791748047,123345600.0,40.7103157043457
2011-06-22,46.985713958740234,46.05428695678711,46.4514274597168,46.08714294433594,97645800.0,40.373687744140625
2011-06-23,47.38428497314453,45.44571304321289,45.56285858154297,47.318572998046875,139939800.0,41.45244216918945
2011-06-24,47.592857360839844,46.441429138183594,47.33856964111328,46.621429443359375,109951800.0,40.84172821044922
2011-06-27,47.70000076293945,46.75,46.7985725402832,47.43428421020508,84953400.0,41.5538215637207
2011-06-28,48.099998474121094,47.63428497314453,47.66428756713867,47.894287109375,73574900.0,41.956790924072266
2011-06-29,48.0528564453125,47.41143035888672,48.005714416503906,47.720001220703125,88136300.0,41.804107666015625
2011-06-30,48.01856994628906,47.5485725402832,47.81428527832031,47.952857971191406,80738700.0,42.008094787597656
2011-07-01,49.07143020629883,47.74285888671875,47.99285888671875,49.03714370727539,108828300.0,42.95796585083008
2011-07-05,49.97571563720703,48.92856979370117,49.0,49.91857147216797,88763500.0,43.730106353759766
2011-07-06,50.58571243286133,49.529998779296875,49.849998474121094,50.251426696777344,111156500.0,44.02170944213867
2011-07-07,51.14285659790039,50.57143020629883,50.66714096069336,51.02857208251953,99915900.0,44.702518463134766
2011-07-08,51.42856979370117,50.31428527832031,50.477142333984375,51.387142181396484,122408300.0,45.01663589477539
2011-07-11,51.395713806152344,50.40285873413086,50.90571594238281,50.57143020629883,110668600.0,44.30203628540039
2011-07-12,51.09714126586914,49.8028564453125,50.5042839050293,50.53571319580078,112902300.0,44.270751953125
2011-07-13,51.42856979370117,50.91143035888672,51.189998626708984,51.145713806152344,97909700.0,44.80513000488281
2011-07-14,51.658573150634766,50.90571594238281,51.57285690307617,51.11000061035156,107633400.0,44.77384567260742
2011-07-15,52.14285659790039,51.310001373291016,51.5957145690918,52.13142776489258,121116800.0,45.66864776611328
2011-07-18,53.521427154541016,52.182857513427734,52.20428466796875,53.400001525878906,143163300.0,46.77995300292969
2011-07-19,54.092857360839844,53.33142852783203,54.0,53.83571243286133,204786400.0,47.16164779663086
2011-07-20,56.61000061035156,55.14285659790039,56.58856964111328,55.271427154541016,235335100.0,48.41936492919922
2011-07-21,55.72285842895508,54.842857360839844,55.27857208251953,55.327144622802734,131633600.0,48.468196868896484
2011-07-22,56.43571472167969,55.39285659790039,55.47428512573242,56.18571472167969,129182200.0,49.220314025878906
2011-07-25,57.14285659790039,55.65999984741211,55.764286041259766,56.92856979370117,147451500.0,49.87108612060547
2011-07-26,57.78571319580078,57.09714126586914,57.14285659790039,57.630001068115234,119145600.0,50.48556137084961
2011-07-27,57.52000045776367,56.021427154541016,57.227142333984375,56.084285736083984,164831100.0,49.1314582824707
2011-07-28,56.71285629272461,55.4471435546875,55.94571304321289,55.97428512573242,148508500.0,49.03511428833008
2011-07-29,56.45000076293945,54.85714340209961,55.37714385986328,55.78285598754883,158146100.0,48.86739730834961
2011-08-01,57.07143020629883,56.0528564453125,56.825714111328125,56.67856979370117,153209000.0,49.652069091796875
2011-08-02,56.842857360839844,55.478572845458984,56.80714416503906,55.558570861816406,159884900.0,48.67092514038086
2011-08-03,56.22142791748047,54.605712890625,55.854286193847656,56.08142852783203,183127000.0,49.12895965576172
2011-08-04,55.90285873413086,53.907142639160156,55.630001068115234,53.90999984741211,217851900.0,47.22671890258789
2011-08-05,54.78571319580078,51.79571533203125,54.34857177734375,53.37428665161133,301147700.0,46.75741958618164
2011-08-08,52.538570404052734,50.431427001953125,51.66999816894531,50.45857238769531,285958400.0,44.203182220458984
2011-08-09,53.51571273803711,50.71428680419922,51.61428451538086,53.43000030517578,270645900.0,46.80623245239258
2011-08-10,53.521427154541016,51.78571319580078,53.021427154541016,51.95571517944336,219664200.0,45.51470947265625
2011-08-11,53.63571548461914,52.10285568237305,52.931427001953125,53.38571548461914,185492300.0,46.7674446105957
2011-08-12,54.23428726196289,53.461429595947266,54.0099983215332,53.855712890625,132244000.0,47.179168701171875
2011-08-15,54.9957160949707,54.012855529785156,54.23285675048828,54.772857666015625,115136000.0,47.98262023925781
2011-08-16,54.76714324951172,53.72285842895508,54.50285720825195,54.354286193847656,124687500.0,47.61593246459961
2011-08-17,54.931427001953125,54.0,54.61571502685547,54.34857177734375,110515300.0,47.61092758178711
2011-08-18,53.235713958740234,51.62428665161133,52.977142333984375,52.2928581237793,212858800.0,45.810062408447266
2011-08-19,52.42856979370117,50.85714340209961,51.73857116699219,50.861427307128906,193972100.0,44.55609130859375
2011-08-22,52.12571334838867,50.727142333984375,52.07285690307617,50.91999816894531,133828800.0,44.60740280151367
2011-08-23,53.37714385986328,51.0,51.47142791748047,53.371429443359375,164208800.0,46.754920959472656
