Date,High,Low,Open,Close,Volume,Adj Close
2011-07-26,38.099998474121094,37.439998626708984,37.560001373291016,37.77000045776367,1855200.0,27.859636306762695
2011-07-27,37.41999816894531,36.560001373291016,37.40999984741211,37.25,5400000.0,27.476078033447266
2011-07-28,36.33000183105469,35.45000076293945,35.720001220703125,35.72999954223633,3099100.0,26.354904174804688
2011-07-29,36.220001220703125,35.630001068115234,36.099998474121094,35.650001525878906,2390600.0,26.2958984375
2011-08-01,36.29999923706055,34.7599983215332,36.130001068115234,35.15999984741211,2582000.0,25.934467315673828
2011-08-02,35.400001525878906,34.36000061035156,35.02000045776367,34.369998931884766,2151400.0,25.351749420166016
2011-08-03,35.22999954223633,34.290000915527344,35.040000915527344,34.959999084472656,3316800.0,25.786943435668945
2011-08-04,33.56999969482422,32.66999816894531,32.83000183105469,33.209999084472656,7185400.0,24.496118545532227
2011-08-05,34.66999816894531,32.18000030517578,34.59000015258789,33.41999816894531,3698700.0,24.651018142700195
2011-08-08,32.13999938964844,30.649999618530273,30.93000030517578,31.079999923706055,5008700.0,22.925006866455078
2011-08-09,33.59000015258789,31.549999237060547,33.189998626708984,33.54999923706055,4552900.0,24.74690818786621
2011-08-10,33.68000030517578,31.709999084472656,32.119998931884766,32.5,6648600.0,23.972414016723633
2011-08-11,35.2599983215332,33.22999954223633,33.529998779296875,34.81999969482422,3843300.0,25.683679580688477
2011-08-12,35.959999084472656,34.779998779296875,35.79999923706055,35.459999084472656,3958100.0,26.155750274658203
2011-08-15,35.95000076293945,35.349998474121094,35.66999816894531,35.810001373291016,1754200.0,26.41391372680664
2011-08-16,35.880001068115234,34.66999816894531,35.13999938964844,35.04999923706055,3051300.0,25.85332679748535
2011-08-17,35.560001373291016,34.56999969482422,34.880001068115234,34.97999954223633,2594600.0,25.801694869995117
2011-08-18,33.349998474121094,32.33000183105469,33.220001220703125,33.04999923706055,3312000.0,24.37809944152832
2011-08-19,34.099998474121094,32.7599983215332,33.040000915527344,32.88999938964844,2449200.0,24.260087966918945
2011-08-22,33.72999954223633,32.869998931884766,33.72999954223633,32.959999084472656,1030600.0,24.31171989440918
2011-08-23,34.65999984741211,33.380001068115234,33.68000030517578,34.630001068115234,1858500.0,25.543533325195312
2011-08-24,35.16999816894531,34.13999938964844,34.939998626708984,34.52000045776367,3104200.0,25.4623966217041
2011-08-25,34.279998779296875,32.900001525878906,34.0,33.02000045776367,3078600.0,24.355974197387695
